entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,is_gmp_facility,is_commercial,website_url_status,address_street_status,contact_name_status,contact_email_status,is_gmp_facility_status,is_commercial_status,company_name_clean,is_hq,name,google_latitude,google_longitude,google_geocode_source,google_geocode_formatted_address
ENT-000228,1,env_labs_standardized.csv,City of Arlington Water Utilities Laboratory Services,,TNI00093,,Arlington,Texas,,,env_labs,https://www.arlingtontx.gov/,,Water@arlingtontx.gov,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",City of Arlington Water Utilities Laboratory Services,True,HQ Lab @ City of Arlington Water Utilities Laboratory Services,32.735687,-97.10806559999999,google_approximate,"Arlington, TX, USA"
ENT-000229,1,env_labs_standardized.csv,"City of Atlanta, Department of Watershed Management, Wastewater Laboratory",,TNI00302,72 Marietta Street NW,Atlanta,Georgia,,,env_labs,https://atlantawatershed.org/,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",City of Atlanta Department of Watershed Management Wastewater Laboratory,True,HQ Lab @ City of Atlanta Department of Watershed Management Wastewater Laboratory,33.7561621,-84.39255899999999,google_rooftop,"72 Marietta St NW, Atlanta, GA 30303, USA"
ENT-000230,1,env_labs_standardized.csv,City of Austin Water Utility Laboratory Services Division,,TNI00081,625 E. 10th St.,Austin,Texas,,,env_labs,https://www.austintexas.gov/water,,AWPublicInformation@austintexas.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=79028)",extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=79028)",City of Austin Water Utility Laboratory Services Division,True,HQ Lab @ City of Austin Water Utility Laboratory Services Division,30.2695995,-97.7346683,google_rooftop,"625 E 10th St, Austin, TX 78701, USA"
ENT-000231,1,env_labs_standardized.csv,City of Beaumont Water Production Laboratory,,TNI00120,,Beaumont,Texas,,,env_labs,https://www.beaumonttexas.gov/,,,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=66144)","checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=66144)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=66144)",City of Beaumont Water Production Laboratory,True,HQ Lab @ City of Beaumont Water Production Laboratory,30.080174,-94.1265562,google_approximate,"Beaumont, TX, USA"
ENT-000232,1,env_labs_standardized.csv,City of Bend Water Quality Laboratory,,TNI00204,,Bend,Oregon,,,env_labs,https://bendoregon.gov/departments/public-works/water-services/water-quality/laboratory/,,waterservices@bendoregon.gov,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",City of Bend Water Quality Laboratory,True,HQ Lab @ City of Bend Water Quality Laboratory,44.0581728,-121.3153096,google_approximate,"Bend, OR, USA"
ENT-000233,1,env_labs_standardized.csv,City of Boca Raton Quality Control Laboratory,,TNI00303,"1401 W Glades Rd, Bldg. 24",Boca Raton,Florida,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,City of Boca Raton Quality Control Laboratory,True,HQ Lab @ City of Boca Raton Quality Control Laboratory,26.3701835,-80.1157607,google_rooftop,"1401 Glades Rd bldg 24, Boca Raton, FL 33431, USA"
ENT-000234,1,env_labs_standardized.csv,City of Borger Water Plant Laboratory,,TNI00090,600 N Main Street,Borger,Texas,,,env_labs,https://www.borgertx.gov/,Chris Ingram,cingram@borgertx.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=1,fetched_ok=1,total_text_chars=1272)",City of Borger Water Plant Laboratory,True,HQ Lab @ City of Borger Water Plant Laboratory,35.6719285,-101.389478,google_rooftop,"600 N Main St, Borger, TX 79007, USA"
ENT-000235,1,env_labs_standardized.csv,City of Boynton Beach Utilities Department,,TNI00304,100 East Ocean Avenue,Boynton Beach,Florida,,,env_labs,https://www.boynton-beach.org/,"Poonam Kalkat, PhD",bbcustomercare@bbfl.us,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=4,fetched_ok=4,total_text_chars=9302)",City of Boynton Beach Utilities Department,True,HQ Lab @ City of Boynton Beach Utilities Department,26.5266635,-80.06334310000001,google_rooftop,"100 E Ocean Ave, Boynton Beach, FL 33435, USA"
ENT-000236,1,env_labs_standardized.csv,City of Cape Canaveral Water Reclamation Plant,,TNI00306,100 Polk Avenue,Cape Canaveral,Florida,,,env_labs,https://www.cityofcapecanaveral.org/,Chris Whitenton,c.whitenton@cityofcapecanveral.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=57622)",City of Cape Canaveral Water Reclamation Plant,True,HQ Lab @ City of Cape Canaveral Water Reclamation Plant,28.3849107,-80.60519610000001,google_rooftop,"100 Polk Ave, Cape Canaveral, FL 32920, USA"
ENT-000237,1,env_labs_standardized.csv,City of Cape Coral ERD Laboratory,,TNI00307,,Cape Coral,Florida,,,env_labs,https://www.capecoral.gov/,,ERD@capecoral.gov,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=66680)",found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=66680)",City of Cape Coral ERD Laboratory,True,HQ Lab @ City of Cape Coral ERD Laboratory,26.6297378,-81.9597375,google_approximate,"Cape Coral, FL, USA"
ENT-000238,1,env_labs_standardized.csv,"City of Chicago, Water Purification Laboratories",,TNI02026,,Chicago,Illinois,,,env_labs,https://www.chicagowaterquality.org/,Alan Stark,alan.stark@cityofchicago.org,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",City of Chicago Water Purification Laboratories,True,HQ Lab @ City of Chicago Water Purification Laboratories,41.88325,-87.6323879,google_approximate,"Chicago, IL, USA"
ENT-000239,1,env_labs_standardized.csv,City of Clearwater Public Utilities Laboratory,,TNI00308,,Clearwater,Florida,,,env_labs,https://www.myclearwater.com/,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",City of Clearwater Public Utilities Laboratory,True,HQ Lab @ City of Clearwater Public Utilities Laboratory,27.9655722,-82.7958948,google_approximate,"Clearwater, FL, USA"
ENT-000240,1,env_labs_standardized.csv,City of Cocoa Beach Water Reclamation Laboratory,,TNI00309,1600 Minutemen Causeway,Cocoa Beach,Florida,,,env_labs,https://cityofcocoabeach.com/176/Water-Reclamation,"Brad Kalsow, Director",,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,"checked_pages_not_found (pages_checked=4,fetched_ok=4,total_text_chars=9922)",extracted,"checked_pages_not_found (pages_checked=4,fetched_ok=4,total_text_chars=9922)",City of Cocoa Beach Water Reclamation Laboratory,True,HQ Lab @ City of Cocoa Beach Water Reclamation Laboratory,28.3176675,-80.6328395,google_rooftop,"1600 Minutemen Causeway, Cocoa Beach, FL 32931, USA"
ENT-000241,1,env_labs_standardized.csv,City of Corpus Christi Water Utilities Laboratory,,TNI00159,13101 Leopard Street at the O.N. Stevens Water Treatment Plant,Corpus Christi,Texas,,,env_labs,https://www.corpuschristitx.gov/department-directory/corpus-christi-water/water-lab/,,CCWlab@CorpusChristiTX.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=188770)",extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=188770)",City of Corpus Christi Water Utilities Laboratory,True,HQ Lab @ City of Corpus Christi Water Utilities Laboratory,27.8602476,-97.621279,google_rooftop,"13101 Leopard St, Corpus Christi, TX 78410, USA"
ENT-000242,1,env_labs_standardized.csv,City of Corvallis Water Quality Laboratory,,TNI00206,,Corvallis,Oregon,,,env_labs,https://www.corvallisoregon.gov/publicworks/page/water-quality,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",City of Corvallis Water Quality Laboratory,True,HQ Lab @ City of Corvallis Water Quality Laboratory,44.5646356,-123.2619607,google_approximate,"Corvallis, OR, USA"
ENT-000243,1,env_labs_standardized.csv,City of Dallas Water Utilities Bachman Water Treatment Plant Laboratory,,TNI00088,,Dallas,Texas,,,env_labs,https://dallas.gov/departments/waterutilities/,,hermon.alamene@dallascityhall.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",City of Dallas Water Utilities Bachman Water Treatment Plant Laboratory,True,HQ Lab @ City of Dallas Water Utilities Bachman Water Treatment Plant Laboratory,32.7766642,-96.79698789999999,google_approximate,"Dallas, TX, USA"
ENT-000244,1,env_labs_standardized.csv,City of Dallas Water Utilities Eastside Drinking Water Laboratory,,TNI00087,405 Long Creek Road,Sunnyvale,Texas,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,City of Dallas Water Utilities Eastside Drinking Water Laboratory,True,HQ Lab @ City of Dallas Water Utilities Eastside Drinking Water Laboratory,32.7726268,-96.5525155,google_rooftop,"405 Long Creek Rd, Sunnyvale, TX 75182, USA"
ENT-000245,1,env_labs_standardized.csv,City of Dallas Water Utilities Elm Fork Plant Laboratory,,TNI00086,,Carrolton,Texas,,,env_labs,https://dallas.gov/departments/waterutilities/Pages/default.aspx,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",City of Dallas Water Utilities Elm Fork Plant Laboratory,True,HQ Lab @ City of Dallas Water Utilities Elm Fork Plant Laboratory,32.9756415,-96.8899636,google_approximate,"Carrollton, TX, USA"
ENT-000246,1,env_labs_standardized.csv,City of Daytona Beach Regulatory Compliance Laboratory,,TNI00310,301 S. Ridgewood Avenue,Daytona Beach,Florida,,,env_labs,https://www.daytonabeach.gov/,"Letitia LaMagna, City Clerk",,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=47860)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=47860)",City of Daytona Beach Regulatory Compliance Laboratory,True,HQ Lab @ City of Daytona Beach Regulatory Compliance Laboratory,29.2069481,-81.01989809999999,google_rooftop,"301 S Ridgewood Ave, Daytona Beach, FL 32114, USA"
ENT-000247,1,env_labs_standardized.csv,City of Deer Park Surface Water Treatment Plant Laboratory,,TNI00134,710 E. San Augustine,Deer Park,Texas,,,env_labs,https://www.deerparktx.gov/,,mnoland@deerparktx.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=3,fetched_ok=3,total_text_chars=9105)",found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=3,fetched_ok=3,total_text_chars=9105)",City of Deer Park Surface Water Treatment Plant Laboratory,True,HQ Lab @ City of Deer Park Surface Water Treatment Plant Laboratory,29.6890062,-95.11739469999999,google_rooftop,"710 E San Augustine St, Deer Park, TX 77536, USA"
ENT-000248,1,env_labs_standardized.csv,City of Deerfield Beach Water Treatment Plant,,TNI00311,,Deerfield Beach,Florida,,,env_labs,https://www.deerfield-beach.com/,,,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=4,total_text_chars=23169)","checked_pages_not_found (pages_checked=5,fetched_ok=4,total_text_chars=23169)",extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=4,total_text_chars=23169)",City of Deerfield Beach Water Treatment Plant,True,HQ Lab @ City of Deerfield Beach Water Treatment Plant,26.3184123,-80.09976569999999,google_approximate,"Deerfield Beach, FL, USA"
ENT-000249,1,env_labs_standardized.csv,City of DeLand Environmental Services Laboratory,,TNI00312,120 S Florida Avenue,DeLand,Florida,,,env_labs,https://delandfl.gov/,,,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=4,fetched_ok=4,total_text_chars=56818)","checked_pages_not_found (pages_checked=4,fetched_ok=4,total_text_chars=56818)",extracted,"checked_pages_not_found (pages_checked=4,fetched_ok=4,total_text_chars=56818)",City of DeLand Environmental Services Laboratory,True,HQ Lab @ City of DeLand Environmental Services Laboratory,29.0277413,-81.3063296,google_rooftop,"120 S Florida Ave, DeLand, FL 32720, USA"
ENT-000250,1,env_labs_standardized.csv,City of Delray Beach Environmental Services Laboratory,,TNI00313,434 S. Swinton Ave,Delray Beach,Florida,,,env_labs,https://www.delraybeachfl.gov/,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",City of Delray Beach Environmental Services Laboratory,True,HQ Lab @ City of Delray Beach Environmental Services Laboratory,26.4532041,-80.07516969999999,google_rooftop,"434 S Swinton Ave, Delray Beach, FL 33444, USA"
ENT-000251,1,env_labs_standardized.csv,City of Denison Laboratory,,TNI00058,4631 Randell Lake Road,Denison,Texas,,,env_labs,https://www.denisontx.gov/368/Laboratory-Information,John Phillips,,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,"checked_pages_not_found (pages_checked=7,fetched_ok=6,total_text_chars=26762)",extracted,"checked_pages_not_found (pages_checked=7,fetched_ok=6,total_text_chars=26762)",City of Denison Laboratory,True,HQ Lab @ City of Denison Laboratory,33.7949212,-96.5760572,google_rooftop,"4631 Randell Lake Rd, Denison, TX 75020, USA"
ENT-000252,1,env_labs_standardized.csv,City of Denton Municipal Laboratory,,TNI00155,1056 S. Mayhill Rd.,Denton,Texas,,,env_labs,https://www.cityofdenton.com/391/Municipal-Laboratory,Adriana Barker,marcos.diosdado@cityofdenton.com,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=7,fetched_ok=6,total_text_chars=100903)",City of Denton Municipal Laboratory,True,HQ Lab @ City of Denton Municipal Laboratory,33.1967275,-97.07537710000001,google_rooftop,"1056 S Mayhill Rd, Denton, TX 76208, USA"
ENT-000253,1,env_labs_standardized.csv,City of Duluth,,TNI01081,411 West 1st Street,Duluth,Minnesota,,,env_labs,https://duluthmn.gov/,,,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=41474)","checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=41474)",extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=41474)",City of,False,Duluth Lab @ City of,46.7838139,-92.1052749,google_rooftop,"411 W 1st St, Duluth, MN 55802, USA"
ENT-000254,1,env_labs_standardized.csv,City of Eden Prairie Utilities Laboratory,,TNI01135,,Eden Prairie,Minnesota,,,env_labs,https://www.edenprairiemn.gov/,,,,,,,,,,found_via_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",City of Eden Prairie Utilities Laboratory,True,HQ Lab @ City of Eden Prairie Utilities Laboratory,44.8546856,-93.47078599999999,google_approximate,"Eden Prairie, MN, USA"
ENT-000255,1,env_labs_standardized.csv,City of Edgewater - Alan R. Thomas Water Treatment Plant,,TNI00314,104 North Riverside,Edgewater,Florida,,,env_labs,https://www.cityofedgewater.org/447/Alan-R-Thomas-Water-Treatment-Facility,,,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=20716)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=20716)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=20716)",City of Edgewater Alan R Thomas Water Treatment Plant,True,HQ Lab @ City of Edgewater Alan R Thomas Water Treatment Plant,28.9931096,-80.9051719,google_rooftop,"104 N Riverside Dr, Edgewater, FL 32132, USA"
ENT-000256,1,env_labs_standardized.csv,City of Edgewater Environmental Services Laboratory,,TNI00315,104 North Riverside,Edgewater,Florida,,,env_labs,https://www.cityofedgewater.org/,,PublicWorks@CityofEdgewater.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=16397)",found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=16397)",City of Edgewater Environmental Services Laboratory,True,HQ Lab @ City of Edgewater Environmental Services Laboratory,28.9931096,-80.9051719,google_rooftop,"104 N Riverside Dr, Edgewater, FL 32132, USA"
ENT-000257,1,env_labs_standardized.csv,City of El Paso Department of Public Health,,TNI00096,9566 Railroad Drive,El Paso,Texas,,,env_labs,https://www.elpasotexas.gov/public-health,,,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=50793)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=50793)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=50793)",City of El Paso Department of Public Health,True,HQ Lab @ City of El Paso Department of Public Health,31.8840052,-106.3997872,google_rooftop,"9566 Railroad Dr, El Paso, TX 79924, USA"
