entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,is_gmp_facility,is_commercial,website_url_status,address_street_status,contact_name_status,contact_email_status,is_gmp_facility_status,is_commercial_status,company_name_clean,is_hq,name
ENT-000337,1,env_labs_standardized.csv,Collier County Regional Water Plant Laboratory,,TNI00367,8005 Vanderbilt Beach Rd Extension,Naples,Florida,,,env_labs,https://www.collier.gov/County-Development/Transportation-Management/Pollution-Control,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Collier County Regional Water Plant Laboratory,True,HQ Lab @ Collier County Regional Water Plant Laboratory
ENT-000338,1,env_labs_standardized.csv,Collier County Water Reclamation Laboratory,,TNI00368,,Naples,Florida,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Collier County Water Reclamation Laboratory,True,HQ Lab @ Collier County Water Reclamation Laboratory
ENT-000339,1,env_labs_standardized.csv,Columbia Laboratories - Portland,,TNI02840,,Portland,Oregon,,,env_labs,https://www.columbialaboratories.com/,,info.cfl@tentamus.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=5,total_text_chars=26224)",extracted,extracted,extracted,Columbia Laboratories,False,Portland Lab @ Columbia Laboratories
ENT-000340,1,env_labs_standardized.csv,Columbia Laboratories Inc.,,TNI00227,,Portland,Oregon,,,env_labs,https://www.columbialaboratories.com/,,info.cfl@tentamus.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=5,total_text_chars=26224)",extracted,extracted,extracted,Columbia Laboratories,False,Portland Lab @ Columbia Laboratories
ENT-000341,1,env_labs_standardized.csv,"COMMUNITY SCIENCE INSTITUTE, INC.",,TNI01779,"95 Brown Road, Room 283",ITHACA,New York,,,env_labs,https://communityscience.org/,Grascen Shidemantle,info@communityscience.org,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,COMMUNITY SCIENCE INSTITUTE,True,HQ Lab @ COMMUNITY SCIENCE INSTITUTE
ENT-000342,1,env_labs_standardized.csv,Compass Minerals,,TNI01919,9900 W. 109TH ST. SUITE 100,Lyons,Kansas,,,env_labs,https://www.compassminerals.com/,,MediaRelations@compassminerals.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=5,total_text_chars=20540)",extracted,extracted,extracted,Compass Minerals,True,HQ Lab @ Compass Minerals
ENT-000343,1,env_labs_standardized.csv,COMPLETE ENVIRONMENTAL TESTING INC,,TNI00373,,STRATFORD,Connecticut,,,env_labs,https://www.cetlabs.com/,David Ditta,cet1@cetlabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,COMPLETE ENVIRONMENTAL TESTING,True,HQ Lab @ COMPLETE ENVIRONMENTAL TESTING
ENT-000344,1,env_labs_standardized.csv,CON ED CO OF NY - EH&S CHEMLAB,,TNI01528,4 Irving Place RM 1875,LONG ISLAND CITY,New York,,,env_labs,https://www.coned.com/en,Att. Law Department,dagostinom@coned.com,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=40785)",CON ED CO OF NY EHS CHEMLAB,True,HQ Lab @ CON ED CO OF NY EHS CHEMLAB
ENT-000345,1,env_labs_standardized.csv,CONCORD WATER TREATMENT PLANT LABORATORY,,TNI01033,,CONCORD,New Hampshire,,,env_labs,https://www.concordnh.gov/,Marco Philippon,mphilippon@concordnh.gov,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=24668)",CONCORD WATER TREATMENT PLANT LABORATORY,True,HQ Lab @ CONCORD WATER TREATMENT PLANT LABORATORY
ENT-000346,1,env_labs_standardized.csv,CONSOLIDATED LABORATORIES,,TNI01475,,OSWEGO,New York,,,env_labs,,,,,,,,,,,search_found_nothing,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,CONSOLIDATED LABORATORIES,True,HQ Lab @ CONSOLIDATED LABORATORIES
ENT-000347,1,env_labs_standardized.csv,Continental Water Laboratory,,TNI01214,,Sacramento,California,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Continental Water Laboratory,True,HQ Lab @ Continental Water Laboratory
ENT-000348,1,env_labs_standardized.csv,CONVERSE LABORATORIES INC,,TNI01594,"800 Starbuck Ave, Suite B101",WATERTOWN,New York,,,env_labs,https://www.converselabs.com/,David J. Converse,customerservice3@converselabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,CONVERSE LABORATORIES,True,HQ Lab @ CONVERSE LABORATORIES
ENT-000349,1,env_labs_standardized.csv,Coos Bay-North Bend Water Board,,TNI00212,2305 Ocean Boulevard,Coos Bay,Oregon,,,env_labs,https://cbnbh2o.com/,J. Gregory Solarz,customer_service@cbnbh2o.com,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=35395)",Coos Bay North Bend Water Board,True,HQ Lab @ Coos Bay North Bend Water Board
ENT-000350,1,env_labs_standardized.csv,"Core Laboratories, LP",,TNI02258,201 Deerwood Glen Dr,Deer Park,Texas,,,env_labs,https://www.corelab.com/,Dan Carlson,Dan.Carlson@corelab.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Core Laboratories,True,HQ Lab @ Core Laboratories
ENT-000351,1,env_labs_standardized.csv,Cornwell Engineering Group Laboratory,,TNI01753,712 Gum Rock Ct,Newport News,Virginia,,,env_labs,https://www.cornwellinc.com/,Dr. David A. Cornwell,info@cornwellinc.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Cornwell Engineering Group Laboratory,True,HQ Lab @ Cornwell Engineering Group Laboratory
ENT-000352,1,env_labs_standardized.csv,Corpus Christi - Nueces County Public Health District Laboratory,,TNI00117,1702 Horne Road,Corpus Christi,Texas,,,env_labs,https://www.corpuschristitx.gov/,"Dr. Anita K. Kurian, MBBS, MPH, DrPH",YourPublicHealth@CorpusChristiTX.gov,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=154656)",Corpus Christi Nueces County Public Health District Laboratory,True,HQ Lab @ Corpus Christi Nueces County Public Health District Laboratory
ENT-000353,1,env_labs_standardized.csv,"Cove Environmental, LLC.",,TNI02371,3400 West Lakeview Rd,Stillwater,Oklahoma,,,env_labs,https://covesciences.com/,"JUSTIN SCOTT, PhD – Laboratory Director & Principal Ecotoxicologist",info@covesciences.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Cove Environmental,True,HQ Lab @ Cove Environmental
ENT-000354,1,env_labs_standardized.csv,"Crisp Analytical Labs, LLC",,TNI02238,"1929 Old Denton Rd., Carrollton, Tx 75006",Carrollton,Texas,,,env_labs,https://www.calabsinc.com/,,calabsdallas@calabsinc.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=16839)",extracted,extracted,extracted,Crisp Analytical Labs,True,HQ Lab @ Crisp Analytical Labs
ENT-000355,1,env_labs_standardized.csv,"CS Laboratories, Inc.",,TNI02471,,Tigard,Oregon,,,env_labs,https://www.cslaboratories.com/,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",CS Laboratories,True,HQ Lab @ CS Laboratories
ENT-000356,1,env_labs_standardized.csv,"CSRA Analytical Laboratories, Inc.",,TNI00375,"1005 Emmett Street, Ste. D",Augusta,Georgia,,,env_labs,https://www.csralabs.com/,,csralabs@bellsouth.net,,,,,,explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=4,fetched_ok=4,total_text_chars=6551)",extracted,found_via_fallback_search,extracted,CSRA Analytical Laboratories,True,HQ Lab @ CSRA Analytical Laboratories
ENT-000357,1,env_labs_standardized.csv,CT Laboratories LLC,,TNI02181,1230 Lange Court,Baraboo,Wisconsin,,,env_labs,https://www.ctlaboratories.com/,Rebecca Duranceau,QA@ctlaboratories.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,CT Laboratories,True,HQ Lab @ CT Laboratories
ENT-000358,1,env_labs_standardized.csv,Culligan Analytical Laboratory,,TNI02028,9399 W Higgins Road Suite 1100,Rosemont,Illinois,,,env_labs,https://www.culligan.com/commercial/water-testing/culligan-lab,Maria Mozdzen,media@culligan.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,Culligan Analytical Laboratory,True,HQ Lab @ Culligan Analytical Laboratory
ENT-000359,1,env_labs_standardized.csv,CWM CHEMICAL SERVICES LLC,,TNI01685,1550 Balmer Rd,MODEL CITY,New York,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,CWM CHEMICAL SERVICES,True,HQ Lab @ CWM CHEMICAL SERVICES
ENT-000360,1,env_labs_standardized.csv,Dallas County Park Cities Municipal Utility District,,TNI00166,1811 Regal Row,Dallas,Texas,,,env_labs,https://parkcitieswater.com/,"Hector Ortiz , General Manager",[email protected],,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=41758)",Dallas County Park Cities Municipal Utility District,True,HQ Lab @ Dallas County Park Cities Municipal Utility District
ENT-000361,1,env_labs_standardized.csv,Dallas Water Utilities - PALS Analytical Laboratory,,TNI02368,"1020 Sargent Road, Building #27",Dallas,Texas,,,env_labs,https://dallas.gov/departments/waterutilities/Pages/default.aspx,"Yi Zhang, Interim Lab Supervisor",Yi.Zhang@dallas.gov,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Dallas Water Utilities PALS Analytical Laboratory,True,HQ Lab @ Dallas Water Utilities PALS Analytical Laboratory
ENT-000362,1,env_labs_standardized.csv,DARRIN FRESH WATER INSTITUTE,,TNI01596,5060 Lake Shore Dr.,BOLTON LANDING,New York,,,env_labs,https://dfwi.rpi.edu/,,dfwi@rpi.edu,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",DARRIN FRESH WATER INSTITUTE,True,HQ Lab @ DARRIN FRESH WATER INSTITUTE
ENT-000363,1,env_labs_standardized.csv,Davis County Environmental Health Laboratory,,TNI01975,22 South State Street,Clearfield,Utah,,,env_labs,https://www.co.davis.ut.us/health,"Brian E. Hatch, MPH",DCEnvHealth@daviscountyutah.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=56911)",Davis County Environmental Health Laboratory,True,HQ Lab @ Davis County Environmental Health Laboratory
ENT-000364,1,env_labs_standardized.csv,Davy Laboratories,,TNI01089,115 6th Street South,La Crosse,Wisconsin,,,env_labs,https://www.davylaboratories.com/,Lab Director Cody Ritchie,info@davyinc.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Davy Laboratories,True,HQ Lab @ Davy Laboratories
ENT-000365,1,env_labs_standardized.csv,"DB Environmental Laboratories, Inc.",,TNI00379,"414 Richard Road, Suite 1",Rockledge,Florida,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,DB Environmental Laboratories,True,HQ Lab @ DB Environmental Laboratories
ENT-000366,1,env_labs_standardized.csv,"Deibel BioScience of Oregon, LLC",,TNI02463,,Hood River,Oregon,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Deibel BioScience of Oregon,True,HQ Lab @ Deibel BioScience of Oregon
ENT-000367,1,env_labs_standardized.csv,Delaware State University Water Analysis Group,,TNI02697,,Dover,Delaware,,,env_labs,https://www.desu.edu/,Dr. Kimberly Milligan,,,,,,,no_explicit_gmp,False,found_via_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=156929)",found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=156929)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=156929)",Delaware State University Water Analysis Group,True,HQ Lab @ Delaware State University Water Analysis Group
ENT-000368,1,env_labs_standardized.csv,"Department of Water Supply, County of Maui",,TNI01216,"200 S. High Street Kalana O Maui Building, 5th Floor",Kahului,Hawaii,,,env_labs,https://www.mauicounty.gov/226/Department-of-Water-Supply,"John Stufflebean, P.E.",,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=22436)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=22436)",Department of Water Supply County of Maui,True,HQ Lab @ Department of Water Supply County of Maui
ENT-000369,1,env_labs_standardized.csv,Derby Municipal Wastewater Laboratory,,TNI01888,1501 S. K-15 Hwy,Derby,Kansas,,,env_labs,https://www.derbyks.gov/254/Wastewater,Tony Koerner,tonykoerner@derbyks.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=5,total_text_chars=29785)",Derby Municipal Wastewater Laboratory,True,HQ Lab @ Derby Municipal Wastewater Laboratory
ENT-000370,1,env_labs_standardized.csv,DERRY WASTEWATER TREATMENT PLANT,,TNI01034,43 Transfer Lane,DERRY,New Hampshire,,,env_labs,https://www.derrynh.gov/wastewater-sewer,"Michael Fowler, PE, Director of Public Works",mikefowler@derrynh.org,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",DERRY WASTEWATER TREATMENT PLANT,True,HQ Lab @ DERRY WASTEWATER TREATMENT PLANT
ENT-000371,1,env_labs_standardized.csv,Desert Research Institute - Environmental Analysis Facility,,TNI00062,2215 Raggio Parkway,Reno,Nevada,,,env_labs,https://www.dri.edu/labs/eaf/,"Dr. Judith Chow Director, Environmental Analysis Facility (EAF)",Judith.Chow@dri.edu,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Desert Research Institute Environmental Analysis Facility,True,HQ Lab @ Desert Research Institute Environmental Analysis Facility
ENT-000372,1,env_labs_standardized.csv,"Destin Water Users, Inc.",,TNI00380,,Destin,Florida,,,env_labs,https://dwuinc.com/,,cs@dwuinc.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Destin Water Users,True,HQ Lab @ Destin Water Users
ENT-000373,1,env_labs_standardized.csv,DFW Environmental Laboratories,,TNI02714,1225 West College Ave Suite 430,Carrollton,Texas,,,env_labs,https://dfwelabs.com/,Jeff Bullard,jeff.bullard@dfwelabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,DFW Environmental Laboratories,True,HQ Lab @ DFW Environmental Laboratories
ENT-000374,1,env_labs_standardized.csv,DIST WATER QUAL OPS NYCDEP DISTRIBUTION LAB,,TNI01602,,CORONA,New York,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,DIST WATER QUAL OPS NYCDEP DISTRIBUTION LAB,True,HQ Lab @ DIST WATER QUAL OPS NYCDEP DISTRIBUTION LAB
ENT-000375,1,env_labs_standardized.csv,"Diversified Environmental Laboratories, Inc.",,TNI00381,"3653 Regent Blvd., Suite 509",Jacksonville,Florida,,,env_labs,https://delilab.com/,"Frank Risk, Laboratory Director",frank.risk@delilab.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Diversified Environmental Laboratories,True,HQ Lab @ Diversified Environmental Laboratories
ENT-000376,1,env_labs_standardized.csv,Division of Consolidated Laboratory Services,,TNI01359,,Richmond,Virginia,,,env_labs,https://dgs.virginia.gov/division-of-consolidated-laboratory-services,,,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=1,fetched_ok=1,total_text_chars=3703)","checked_pages_not_found (pages_checked=1,fetched_ok=1,total_text_chars=3703)",extracted,"checked_pages_not_found (pages_checked=1,fetched_ok=1,total_text_chars=3703)",Division of Consolidated Laboratory Services,True,HQ Lab @ Division of Consolidated Laboratory Services
