lab_id,company_name,lab_name,street_address,city,state,zip_code,is_hq,company_url,contact_name,contact_email,latitude,longitude,lab_type,data_source,phone_number,clia_number,specialty,date_collected
CLIA_CA_00449,Csi Medical Group,Csi Medical Group,9781 Blue Larkspar Ln,Monterey,CA,93940,,,,,,,clinical,CMS_CLIA,(831) 333-9008,05D0684682,Routine Chemistry,20241122
CLIA_CA_00450,Sorin Eremia Md Inc,Sorin Eremia Md Inc,"3838 Sherman Dr, Ste 201",Riverside,CA,92503,,,,,,,clinical,CMS_CLIA,(951) 275-0988,05D0685074,Routine Chemistry,20250716
CLIA_CA_00451,Urology Associates Of The Central Coast,Urology Associates Of The Central Coast,35 Casa St Ste 370,San Luis Obispo,CA,93405,,,,,,,clinical,CMS_CLIA,(805) 786-2500,05D0685228,Routine Chemistry,20190430
CLIA_CA_00452,Solano Dermatology Associates,Solano Dermatology Associates,2290 Sacramento St,Vallejo,CA,94590,,,,,,,clinical,CMS_CLIA,(707) 643-5785,05D0685517,Routine Chemistry,20251015
CLIA_CA_00453,Anza Dermatology Laboratory,Anza Dermatology Laboratory,"901 S State St,  Ste 100",Hemet,CA,92543,,,,,,,clinical,CMS_CLIA,(951) 658-9461,05D0685650,Routine Chemistry,20250911
CLIA_CA_00454,Coronado Dermatology,Coronado Dermatology,230 Prospect Pl Ste 260,Coronado,CA,92118,,,,,,,clinical,CMS_CLIA,(619) 437-1146,05D0685796,Routine Chemistry,20230418
CLIA_CA_00455,John F Shega,John F Shega,2710 Health Center Dr,San Diego,CA,92123,,,,,,,clinical,CMS_CLIA,(858) 292-7525,05D0685820,Routine Chemistry,20220714
CLIA_CA_00456,William J Wickwire Md Inc,William J Wickwire Md Inc,"500 Pacific Coast Hwy, Ste 212",Seal Beach,CA,90740,,,,,,,clinical,CMS_CLIA,(562) 431-8554,05D0685858,Routine Chemistry,20240711
CLIA_CA_00457,Valley Oak Pediatric Associates,Valley Oak Pediatric Associates,4120 Prescott Rd,Modesto,CA,95356,,,,,,,clinical,CMS_CLIA,(209) 544-7300,05D0686317,Routine Chemistry,19960716
CLIA_CA_00458,Palo Alto Dermatology Institute,Palo Alto Dermatology Institute,301 High St,Palo Alto,CA,94301,,,,,,,clinical,CMS_CLIA,(650) 969-5600,05D0686334,Routine Chemistry,20230328
CLIA_CA_00459,"William J Wickwire, Md Inc Apc","William J Wickwire, Md Inc Apc",16899 Algonquin St Ste A,Huntington Beach,CA,92649,,,,,,,clinical,CMS_CLIA,(714) 840-2247,05D0686346,Routine Chemistry,20170119
CLIA_CA_00460,Greenbrae Dermatology Amc,Greenbrae Dermatology Amc,"501 Sir Francis Drake Blvd, Ste 200",Greenbrae,CA,94904,,,,,,,clinical,CMS_CLIA,(415) 925-0550,05D0686425,Routine Chemistry,20250220
CLIA_CA_00461,Csi Medical Group,Csi Medical Group,"1360 W 6th St, Ste 370",San Pedro,CA,90732,,,,,,,clinical,CMS_CLIA,(310) 519-8890,05D0686492,Routine Chemistry,20260306
CLIA_CA_00462,Olympic Medical Group,Olympic Medical Group,2428 West Whittier Boulevard,Montebello,CA,90640,,,,,,,clinical,CMS_CLIA,(323) 722-5550,05D0686636,Routine Chemistry,20040203
CLIA_CA_00463,Women'S Care Of Beverly Hills,Women'S Care Of Beverly Hills,8920 Wilshire Blvd Ste 511,Beverly Hills,CA,90211,,,,,,,clinical,CMS_CLIA,(310) 657-1600,05D0686644,Routine Chemistry,20151203
CLIA_CA_00464,Huntington Dermatology Medical Group,Huntington Dermatology Medical Group,"800 S Fairmount Ave, Ste 425",Pasadena,CA,91105,,,,,,,clinical,CMS_CLIA,(626) 449-9992,05D0686672,Routine Chemistry,20230420
CLIA_CA_00465,Robert J Marx Md,Robert J Marx Md,14911 National Ave Suite 7,Los Gatos,CA,95032,,,,,,,clinical,CMS_CLIA,(408) 358-3511,05D0686959,Routine Chemistry,19950920
CLIA_CA_00466,Armand Newman Md,Armand Newman Md,9150 Wilshire Blvd Ste 100,Beverly Hills,CA,90212,,,,,,,clinical,CMS_CLIA,(310) 273-4454,05D0686978,Routine Chemistry,20220526
CLIA_CA_00467,Csi Medical Group P C Castro Valley,Csi Medical Group P C Castro Valley,"20400 Lake Chabot Rd, Ste 202",Castro Valley,CA,94546,,,,,,,clinical,CMS_CLIA,(510) 881-7822,05D0687025,Routine Chemistry,20251120
CLIA_CA_00468,Csi Medical Group,Csi Medical Group,"25815 Barton Rd, Ste 101",Loma Linda,CA,92354,,,,,,,clinical,CMS_CLIA,(909) 796-0224,05D0687031,Routine Chemistry,20260303
CLIA_CA_00469,"Helen S Manber, Md","Helen S Manber, Md",3838 California St Ste 308,San Francisco,CA,94118,,,,,,,clinical,CMS_CLIA,(415) 668-4100,05D0687041,Routine Chemistry,20260107
CLIA_CA_00470,Csi Medical Group,Csi Medical Group,"11100 Warner Ave, Ste 264",Fountain Valley,CA,92708,,,,,,,clinical,CMS_CLIA,(714) 549-1170,05D0687162,Routine Chemistry,20251007
CLIA_CA_00471,"Margaret Shannon Md, Inc","Margaret Shannon Md, Inc","400 Newport Center Dr,  #501",Newport Beach,CA,92660,,,,,,,clinical,CMS_CLIA,(949) 646-2311,05D0687205,Routine Chemistry,20250321
CLIA_CA_00472,Kim Frederickson Md,Kim Frederickson Md,867 Diablo Ave,Novato,CA,94947,,,,,,,clinical,CMS_CLIA,(415) 892-0754,05D0687240,Routine Chemistry,20250507
CLIA_CA_00473,Romie Lane Pediatric Group Inc,Romie Lane Pediatric Group Inc,610 E Romie Lane Ste 2,Salinas,CA,93901,,,,,,,clinical,CMS_CLIA,(831) 422-9001,05D0687412,Routine Chemistry,19960709
CLIA_CA_00474,"Rishu Gupta Md, Inc","Rishu Gupta Md, Inc","15525 Pomerado Rd, Ste D-2",Poway,CA,92064,,,,,,,clinical,CMS_CLIA,(858) 675-8001,05D0687440,Routine Chemistry,20250121
CLIA_CA_00475,Dr William C Chow,Dr William C Chow,3120 Webster Street Suite 2,Oakland,CA,94609,,,,,,,clinical,CMS_CLIA,(510) 798-8666,05D0687541,Routine Chemistry,20230403
CLIA_CA_00476,Nasseri Md Laboratory,Nasseri Md Laboratory,435 North Bedford Drive Suite 308,Beverly Hills,CA,90210,,,,,,,clinical,CMS_CLIA,(310) 289-8200,05D0687699,Routine Chemistry,19950323
CLIA_CA_00477,Indianer Lask Rosenzweig Mds-Derm Grp,Indianer Lask Rosenzweig Mds-Derm Grp,"16260 Ventura Blvd, Ste 530",Encino,CA,91436,,,,,,,clinical,CMS_CLIA,(818) 788-4022,05D0687880,Routine Chemistry,20241206
CLIA_CA_00478,Pacific Dermatology Specialists,Pacific Dermatology Specialists,"2720 N Harbor Blvd, Suite 300",Fullerton,CA,92835,,,,,,,clinical,CMS_CLIA,(657) 632-0123,05D0687987,Routine Chemistry,20240515
CLIA_CA_00479,Richard Chu Md,Richard Chu Md,"933 S Sunset Ave, Ste 301",West Covina,CA,91790,,,,,,,clinical,CMS_CLIA,(626) 960-5464,05D0688200,Routine Chemistry,20240124
CLIA_CA_00480,Advanced Dermatology And Cosmetic,Advanced Dermatology And Cosmetic,28212 Kelly Johnson Pkwy Ste 245,Valencia,CA,91355,,,,,,,clinical,CMS_CLIA,(661) 254-3686,05D0688237,Routine Chemistry,20251216
CLIA_CA_00481,Chien S Yu Md,Chien S Yu Md,320 Superior Ave Suite 220,Newport Beach,CA,92663,,,,,,,clinical,CMS_CLIA,(714) 548-7777,05D0688244,Routine Chemistry,19950417
CLIA_CA_00482,J Robert West Md Inc,J Robert West Md Inc,"72785 Frank Sinatra Dr, Ste 101",Rancho Mirage,CA,92270,,,,,,,clinical,CMS_CLIA,(760) 969-5900,05D0688464,Routine Chemistry,20250403
CLIA_CA_00483,"Epstein & Tuffanelli, Mds","Epstein & Tuffanelli, Mds",450 Sutter St #1306,San Francisco,CA,94108,,,,,,,clinical,CMS_CLIA,(415) 781-4083,05D0688609,Routine Chemistry,19990810
CLIA_CA_00484,Samireh Z Said Md,Samireh Z Said Md,"13422 Newport Ave, Ste J",Tustin,CA,92780,,,,,,,clinical,CMS_CLIA,(714) 669-0844,05D0688627,Routine Chemistry,20240813
CLIA_CA_00485,"Tony N  Nakhla, Do Inc","Tony N  Nakhla, Do Inc",800 N Tustin Ave Ste G,Santa Ana,CA,92705,,,,,,,clinical,CMS_CLIA,(714) 547-6111,05D0688745,Routine Chemistry,20240812
CLIA_CA_00486,"Biomat Usa, Inc.","Biomat Usa, Inc.",17641 Vanowen St,Van Nuys,CA,91406,,,,,,,clinical,CMS_CLIA,(818) 344-0204,05D0688761,Routine Chemistry,20130709
CLIA_CA_00487,"Advanced Dermatology, Thomas J Hoffmann, Md","Advanced Dermatology, Thomas J Hoffmann, Md",18145 U S Hwy 18 Ste A,Apple Valley,CA,92307,,,,,,,clinical,CMS_CLIA,(760) 242-7546,05D0688866,Routine Chemistry,20240403
CLIA_CA_00488,Minarets Medical Group Inc,Minarets Medical Group Inc,1340 W Herndon Ave Ste 101,Fresno,CA,93711,,,,,,,clinical,CMS_CLIA,(559) 438-6577,05D0688923,Routine Chemistry,20250710
CLIA_CA_00489,Csi Medical Group - Redwood City,Csi Medical Group - Redwood City,3060 Broadway St,Redwood City,CA,94062,,,,,,,clinical,CMS_CLIA,(650) 361-1177,05D0688925,Routine Chemistry,20120316
CLIA_CA_00490,Center For Women'S Health,Center For Women'S Health,2262 N State College Blvd,Fullerton,CA,92831,,,,,,,clinical,CMS_CLIA,(714) 990-2900,05D0689058,Routine Chemistry,19941130
CLIA_CA_00491,"Richard G Bennett, Md","Richard G Bennett, Md","1301 20th St, Ste 570",Santa Monica,CA,90404,,,,,,,clinical,CMS_CLIA,(310) 315-0171,05D0689131,Routine Chemistry,20230814
CLIA_CA_00492,Barbara L Korthamar,Barbara L Korthamar,1280 Scott Blvd,Santa Clara,CA,95050,,,,,,,clinical,CMS_CLIA,(408) 248-2035,05D0689164,Routine Chemistry,19961009
CLIA_CA_00493,Healthy Foundations Medical Group,Healthy Foundations Medical Group,1045 Atlantic Ave 715,Long Beach,CA,90813,,,,,,,clinical,CMS_CLIA,(562) 983-5496,05D0689271,Routine Chemistry,19951228
CLIA_CA_00494,Mary Lee Amerian Md,Mary Lee Amerian Md,"2336 Santa Monica Blvd, Ste 209",Santa Monica,CA,90404,,,,,,,clinical,CMS_CLIA,(310) 829-9396,05D0689585,Routine Chemistry,20241015
CLIA_CA_00495,Tpmg Inc San Francisco French Laboratory,Tpmg Inc San Francisco French Laboratory,4131 Geary Blvd,San Francisco,CA,94118,,,,,,,clinical,CMS_CLIA,(415) 833-4054,05D0689950,Routine Chemistry,19951005
CLIA_CA_00496,Stockton Hematology Oncology Med Group,Stockton Hematology Oncology Med Group,2626 North California Street Suite B,Stockton,CA,95204,,,,,,,clinical,CMS_CLIA,(209) 466-2626,05D0690058,Routine Chemistry,19960807
CLIA_CA_00497,Dermatology Associates Of Westlake,Dermatology Associates Of Westlake,1240 S Westlake Blvd  #205,Westlake Village,CA,91361,,,,,,,clinical,CMS_CLIA,(805) 495-0551,05D0690800,Routine Chemistry,20230418
CLIA_CA_00498,Angeline Y Ituriaga Md,Angeline Y Ituriaga Md,515 S Beach Ste I,Anaheim,CA,92804,,,,,,,clinical,CMS_CLIA,(714) 952-4147,05D0691068,Routine Chemistry,19960306
CLIA_CA_00499,Sf Bay Pediatrics,Sf Bay Pediatrics,525 Spruce Street Suite 3,San Francisco,CA,94118,,,,,,,clinical,CMS_CLIA,(415) 668-8900,05D0691169,Routine Chemistry,19940420
CLIA_CA_00500,Golden Gate Pediatrics - A Medical Corporation,Golden Gate Pediatrics - A Medical Corporation,"1 Daniel Burnham Ct, Ste 330C",San Francisco,CA,94109,,,,,,,clinical,CMS_CLIA,(415) 668-0888,05D0691170,Routine Chemistry,20000322
CLIA_CA_00501,Keven Tagdiri Md,Keven Tagdiri Md,"4401 Manchester Ave, Ste 103",Encinitas,CA,92024,,,,,,,clinical,CMS_CLIA,(858) 756-3021,05D0691284,Routine Chemistry,19960618
CLIA_CA_00502,Golden State Dermatology,Golden State Dermatology,2255 Ygnacio Valley Rd Ste B1,Walnut Creek,CA,94598,,,,,,,clinical,CMS_CLIA,(925) 945-7005,05D0691462,Routine Chemistry,20190906
CLIA_CA_00503,"Redding Family Medical Group, Inc","Redding Family Medical Group, Inc",2510 Airpark Dr Ste 201,Redding,CA,96001,,,,,,,clinical,CMS_CLIA,(530) 244-4034,05D0691563,Routine Chemistry,20150714
CLIA_CA_00504,Richard A Malotky Md,Richard A Malotky Md,1800 Buenaventura Blvd Ste 200,Redding,CA,96001,,,,,,,clinical,CMS_CLIA,(530) 244-7707,05D0691678,Routine Chemistry,19960125
CLIA_CA_00505,Dermatology Associates Of The Bay Area,Dermatology Associates Of The Bay Area,165 Lynch Creek Way,Petaluma,CA,94954,,,,,,,clinical,CMS_CLIA,(707) 762-5531,05D0691718,Routine Chemistry,20250508
CLIA_CA_00506,Warren Dotz Md,Warren Dotz Md,2999 Regent St Ste 300,Berkeley,CA,94705,,,,,,,clinical,CMS_CLIA,(510) 540-5010,05D0691871,Routine Chemistry,20250930
CLIA_CA_00507,Drs Pitzen & Andersen,Drs Pitzen & Andersen,555 Petaluma Ave Suite A,Sebastopol,CA,95472,,,,,,,clinical,CMS_CLIA,(707) 823-3210,05D0692031,Routine Chemistry,19991220
CLIA_CA_00508,Pediatric Medical Associates,Pediatric Medical Associates,"650 Howe Ave,  Ste 100",Sacramento,CA,95825,,,,,,,clinical,CMS_CLIA,(916) 983-8696,05D0692121,Routine Chemistry,19960819
CLIA_CA_00509,International Medical Laboratory,International Medical Laboratory,15 Corporate Park,Irvine,CA,92606,,,,,,,clinical,CMS_CLIA,(714) 972-2222,05D0692370,Routine Chemistry,20250131
CLIA_CA_00510,"Stuart H Kaplan Md, A Professional Corporation","Stuart H Kaplan Md, A Professional Corporation","435 N Roxbury Dr, Ste 210",Beverly Hills,CA,90210,,,,,,,clinical,CMS_CLIA,(310) 858-7880,05D0692507,Routine Chemistry,20241113
CLIA_CA_00511,Annu G Sharma,Annu G Sharma,15785 Laguna Canyon Rd Ste 215,Irvine,CA,92618,,,,,,,clinical,CMS_CLIA,(949) 753-0901,05D0692624,Routine Chemistry,19950824
CLIA_CA_00512,Coalinga Regional Medical Center Laboratory,Coalinga Regional Medical Center Laboratory,1191 Phelps Ave,Coalinga,CA,93210,,,,,,,clinical,CMS_CLIA,(559) 821-6100,05D0692722,Routine Chemistry,20221004
CLIA_CA_00513,Southwest Healthcare System Clinical Laboratory,Southwest Healthcare System Clinical Laboratory,25520 Medical Center Dr,Murrieta,CA,92562,,,,,,,clinical,CMS_CLIA,(951) 696-6000,05D0692972,Routine Chemistry,19940629
CLIA_CA_00514,Ter-Zakarian Medical Clinic,Ter-Zakarian Medical Clinic,5250 Santa Monica Blvd Ste 310,Los Angeles,CA,90029,,,,,,,clinical,CMS_CLIA,(323) 663-9831,05D0693081,Routine Chemistry,20200213
CLIA_CA_00515,Permanente Medical Group Inc,Permanente Medical Group Inc,905 Maple St,Redwood City,CA,94063,,,,,,,clinical,CMS_CLIA,(650) 299-2205,05D0694014,Routine Chemistry,19990907
CLIA_CA_00516,Harbor Pediatric Medical Group Apc,Harbor Pediatric Medical Group Apc,601 Dover Dr Ste 7,Newport Beach,CA,92663,,,,,,,clinical,CMS_CLIA,(714) 645-4670,05D0694044,Routine Chemistry,19950222
CLIA_CA_00517,Thomas A Van Meter Md,Thomas A Van Meter Md,"334 S Patterson Ave, Ste 105",Santa Barbara,CA,93111,,,,,,,clinical,CMS_CLIA,(805) 964-1514,05D0694182,Routine Chemistry,20260311
CLIA_CA_00518,Thomas A Van Meter Md,Thomas A Van Meter Md,1111 E Ocean Ave 10,Lompoc,CA,93436,,,,,,,clinical,CMS_CLIA,(805) 736-2512,05D0694183,Routine Chemistry,19950616
CLIA_CA_00519,Salinas Pathology Services Medical Grp Inc,Salinas Pathology Services Medical Grp Inc,450 E Romie Ln,Salinas,CA,93901,,,,,,,clinical,CMS_CLIA,(831) 758-1223,05D0694261,Routine Chemistry,20230814
CLIA_CA_00520,"William J Wickwire, Md Inc","William J Wickwire, Md Inc","520 N Prospect Ave, Ste 302",Redondo Beach,CA,90277,,,,,,,clinical,CMS_CLIA,(310) 798-1515,05D0694537,Routine Chemistry,20241031
CLIA_CA_00521,San Diego Fertility Center,San Diego Fertility Center,11425 El Camino Real,San Diego,CA,92130,,,,,,,clinical,CMS_CLIA,(858) 794-6363,05D0694844,Routine Chemistry,20080822
CLIA_CA_00522,"Bh Dermatology Management, Inc.","Bh Dermatology Management, Inc.",433 N Camden Dr Ste 805,Beverly Hills,CA,90210,,,,,,,clinical,CMS_CLIA,(310) 550-7661,05D0695168,Routine Chemistry,20251215
CLIA_CA_00523,Drs Kornreich And Banooni,Drs Kornreich And Banooni,150 N Robertson Blvd 200,Beverly Hills,CA,90211,,,,,,,clinical,CMS_CLIA,(310) 652-9347,05D0695488,Routine Chemistry,20020220
CLIA_CA_00524,Csi Medical Group - Santa Rosa,Csi Medical Group - Santa Rosa,"3562 Round Barn Circle, Ste 320",Santa Rosa,CA,95403,,,,,,,clinical,CMS_CLIA,(707) 578-1900,05D0696402,Routine Chemistry,20230328
CLIA_CA_00525,Tpmg Inc San Francisco 450 Medical Office Lab,Tpmg Inc San Francisco 450 Medical Office Lab,450 6th Ave,San Francisco,CA,94118,,,,,,,clinical,CMS_CLIA,(415) 833-3239,05D0696491,Routine Chemistry,19981120
CLIA_CA_00526,Fertility Medical Center,Fertility Medical Center,"3535 San Dimas St, Ste 20",Bakersfield,CA,93301,,,,,,,clinical,CMS_CLIA,(805) 323-3266,05D0696786,Routine Chemistry,20170714
CLIA_CA_00527,"J Robert West Md, Inc","J Robert West Md, Inc","24541 Pacific Park Dr, Ste 103",Aliso Viejo,CA,92656,,,,,,,clinical,CMS_CLIA,(949) 831-3057,05D0696954,Routine Chemistry,20250917
CLIA_CA_00528,Tu-Hi Hong Md,Tu-Hi Hong Md,1924 S Court St,Visalia,CA,93277,,,,,,,clinical,CMS_CLIA,(209) 627-0227,05D0697065,Routine Chemistry,19970929
CLIA_CA_00529,Kaiser Foundation Hospital,Kaiser Foundation Hospital,9333 East Imperial Highway,Downey,CA,90242,,,,,,,clinical,CMS_CLIA,(562) 657-8852,05D0697191,Routine Chemistry,20140908
CLIA_CA_00530,"Prestige Care Physician, Inc","Prestige Care Physician, Inc","23600 Telo Avenue, Suite 145",Torrance,CA,90505,,,,,,,clinical,CMS_CLIA,(310) 325-8514,05D0697349,Routine Chemistry,20040917
CLIA_CA_00531,Beaver Medical Group Pc,Beaver Medical Group Pc,1700 N Waterman Ave,San Bernardino,CA,92404,,,,,,,clinical,CMS_CLIA,(909) 786-0844,05D0697649,Routine Chemistry,20151218
CLIA_CA_00532,"Carolyn Comilang, Md","Carolyn Comilang, Md","1170 West Olive, Suite I",Merced,CA,95348,,,,,,,clinical,CMS_CLIA,(209) 722-2784,05D0698259,Routine Chemistry,19941115
CLIA_CA_00533,Michael P Milligan Md,Michael P Milligan Md,35200 Bob Hope Dr,Rancho Mirage,CA,92270,,,,,,,clinical,CMS_CLIA,(760) 328-8884,05D0698382,Routine Chemistry,20241220
CLIA_CA_00534,Bruce Blackhart Md,Bruce Blackhart Md,"1425 West H St, Suite 200",Oakdale,CA,95361,,,,,,,clinical,CMS_CLIA,(209) 848-1005,05D0698619,Routine Chemistry,19950906
CLIA_CA_00535,Los Angeles Hematology Oncology Medical Group,Los Angeles Hematology Oncology Medical Group,"15211 Vanowen St, Ste 300",Van Nuys,CA,91405,,,,,,,clinical,CMS_CLIA,(818) 782-4104,05D0698731,Routine Chemistry,20241203
CLIA_CA_00536,Alhambra Hospital Medical Center,Alhambra Hospital Medical Center,100 S Raymond Ave,Alhambra,CA,91801,,,,,,,clinical,CMS_CLIA,(626) 458-4750,05D0698972,Routine Chemistry,20100106
CLIA_CA_00537,Edinger Medical Group Inc,Edinger Medical Group Inc,20981 Magnolia St,Huntington Beach,CA,92646,,,,,,,clinical,CMS_CLIA,(714) 965-2573,05D0699178,Routine Chemistry,19960826
CLIA_CA_00538,Open Healthcare Us,Open Healthcare Us,1487 W 178th St Ste 100,Gardena,CA,90248,,,,,,,clinical,CMS_CLIA,(562) 945-1220,05D0699248,Routine Chemistry,20240709
CLIA_CA_00539,Good Samaritan Hospital,Good Samaritan Hospital,2425 Samaritan Dr,San Jose,CA,95124,,,,,,,clinical,CMS_CLIA,(408) 559-2285,05D0699359,Routine Chemistry,20111206
CLIA_CA_00540,Danner Laboratory,Danner Laboratory,"5230 Carroll Canyon Rd, Ste 114",San Diego,CA,92121,,,,,,,clinical,CMS_CLIA,(858) 552-1508,05D0699525,Routine Chemistry,20240924
CLIA_CA_00541,Carbon Health Medical Group Of California Pc,Carbon Health Medical Group Of California Pc,5830 Obama Blvd Ste 110,Los Angeles,CA,90016,,,,,,,clinical,CMS_CLIA,(310) 963-2815,05D0699865,Routine Chemistry,20221019
CLIA_CA_00542,Century Medical Group,Century Medical Group,"15243 Vanowen St, Ste 101",Van Nuys,CA,91405,,,,,,,clinical,CMS_CLIA,(818) 785-0300,05D0699902,Routine Chemistry,20250523
CLIA_CA_00543,"Unilab Corporation, Dba Quest Diagnostics","Unilab Corporation, Dba Quest Diagnostics","2291 W March Ln, Ste 145F",Stockton,CA,95207,,,,,,,clinical,CMS_CLIA,(209) 951-5833,05D0700053,Routine Chemistry,20260206
CLIA_CA_00544,Interscope Pathology Medical Group,Interscope Pathology Medical Group,30700 Russell Ranch Rd Suite 250 Room 235,Westlake Village,CA,91362,,,,,,,clinical,CMS_CLIA,(818) 992-7848,05D0700248,Routine Chemistry,20211013
CLIA_CA_00545,"Matthew C Blundell, Md","Matthew C Blundell, Md",1771 Northcrest Drive,Crescent City,CA,95531,,,,,,,clinical,CMS_CLIA,(707) 465-8666,05D0700276,Routine Chemistry,19980624
CLIA_CA_00546,Riverside Community Hospital,Riverside Community Hospital,"4445 Magnolia Ave, R3",Riverside,CA,92501,,,,,,,clinical,CMS_CLIA,(951) 788-3396,05D0700348,Routine Chemistry,20190606
CLIA_CA_00547,Coast Plaza Hospital,Coast Plaza Hospital,13100 Studebaker Rd,Norwalk,CA,90650,,,,,,,clinical,CMS_CLIA,(560) 868-3751,05D0700506,Routine Chemistry,20100518
CLIA_CA_00548,Golden State Dermatology Associates Inc,Golden State Dermatology Associates Inc,1324 Nelson Ave Ste B,Modesto,CA,95350,,,,,,,clinical,CMS_CLIA,(209) 524-9481,05D0701455,Routine Chemistry,20220622
CLIA_CA_00549,Lamont W Hornbeck Md,Lamont W Hornbeck Md,729 Sunrise Ave Ste 700,Roseville,CA,95661,,,,,,,clinical,CMS_CLIA,(916) 782-3721,05D0701478,Routine Chemistry,20250418
CLIA_CA_00550,Syrus Rayhan Md Inc,Syrus Rayhan Md Inc,"17822 Beach Blvd, Ste 136",Huntington Beach,CA,92647,,,,,,,clinical,CMS_CLIA,(714) 847-1277,05D0701505,Routine Chemistry,20241213
CLIA_CA_00551,"Douglas Tyler, Md A Prof Med Corporation","Douglas Tyler, Md A Prof Med Corporation","2811 Wilshire Blvd, Suite 800",Santa Monica,CA,90403,,,,,,,clinical,CMS_CLIA,(310) 828-0733,05D0701542,Routine Chemistry,19981201
CLIA_CA_00552,Centinela Hospital Medical Center,Centinela Hospital Medical Center,555 East Hardy Street,Inglewood,CA,90301,,,,,,,clinical,CMS_CLIA,(310) 680-8034,05D0701629,Routine Chemistry,20080507
CLIA_CA_00553,John A Kasch Md Inc,John A Kasch Md Inc,3011 O St,Sacramento,CA,95816,,,,,,,clinical,CMS_CLIA,(916) 446-5053,05D0701656,Routine Chemistry,20240925
CLIA_CA_00554,"Daniel J Cosgrove, Md, Inc","Daniel J Cosgrove, Md, Inc","16311 Ventura Blvd, Ste 800",Encino,CA,91436,,,,,,,clinical,CMS_CLIA,(818) 906-0635,05D0701941,Routine Chemistry,20240924
CLIA_CA_00555,East Los Angeles Doctors Hospital -,East Los Angeles Doctors Hospital -,4060 Whittier Blvd,Los Angeles,CA,90023,,,,,,,clinical,CMS_CLIA,(323) 268-5514,05D0702191,Routine Chemistry,20100916
CLIA_CA_00556,Unilab Corporation,Unilab Corporation,"6985 Arlington Ave,  Ste A",Riverside,CA,92503,,,,,,,clinical,CMS_CLIA,(951) 556-2585,05D0702479,Routine Chemistry,20220420
CLIA_CA_00557,Scpmg Heacock Medical Offices,Scpmg Heacock Medical Offices,12815 Heacock Avenue,Moreno Valley,CA,92553,,,,,,,clinical,CMS_CLIA,(951) 353-4061,05D0702618,Routine Chemistry,19950919
CLIA_CA_00558,Ahmc Anaheim Regional Medical Center,Ahmc Anaheim Regional Medical Center,1111 West La Palma Ave,Anaheim,CA,92801,,,,,,,clinical,CMS_CLIA,(714) 999-6076,05D0703285,Routine Chemistry,20210929
CLIA_CA_00559,Upland Laser Dermatology,Upland Laser Dermatology,954 W Foothill Blvd Ste B,Upland,CA,91786,,,,,,,clinical,CMS_CLIA,(909) 949-7500,05D0703818,Routine Chemistry,20240522
CLIA_CA_00560,Newport-Huntington Medical Group Laboratory,Newport-Huntington Medical Group Laboratory,19582 Beach Blvd Ste 320,Huntington Beach,CA,92648,,,,,,,clinical,CMS_CLIA,(714) 378-2401,05D0703820,Routine Chemistry,20010315
CLIA_CA_00561,Premier Pathology,Premier Pathology,"7630 Vineland Ave, Ste 202",Sun Valley,CA,91352,,,,,,,clinical,CMS_CLIA,(747) 205-2480,05D0704107,Routine Chemistry,20240424
