lab_id,company_name,lab_name,street_address,city,state,zip_code,is_hq,company_url,contact_name,contact_email,latitude,longitude,lab_type,data_source,phone_number,clia_number,specialty,date_collected,npi_number,official_name,official_title,official_phone
CLIA_CA_00412,Neil M Berkowitz Md,Neil M Berkowitz Md,10297 Scripps Trail,San Diego,CA,92131,,,,,32.912841,-117.079771,clinical,CMS_CLIA,(619) 586-0443,05D0677651,Routine Chemistry,19970925,,,,
CLIA_CA_00413,Scpmg Lancaster,Scpmg Lancaster,"43112 15th St W, South Building",Lancaster,CA,93534,,,,,34.66408,-118.156647,clinical,CMS_CLIA,(661) 726-2287,05D0677859,Routine Chemistry,20060727,,,,
CLIA_CA_00414,Scpmg Santa Clarita Medical Offices 2 Lab,Scpmg Santa Clarita Medical Offices 2 Lab,"26877 Tourney Rd, Ste 123",Santa Clarita,CA,91355,,,,,34.411833,-118.573745,clinical,CMS_CLIA,(818) 815-5034,05D0677860,Routine Chemistry,20000504,,,,
CLIA_CA_00415,Scpmg Panorama City Medical Offices 3,Scpmg Panorama City Medical Offices 3,13640 Roscoe Blvd,Panorama City,CA,91402,,,,,34.221602,-118.430434,clinical,CMS_CLIA,(818) 815-5034,05D0677861,Routine Chemistry,19951030,,,,
CLIA_CA_00416,Med Center Medical Clinic,Med Center Medical Clinic,6600 Madison Avenue Suite 7,Carmichael,CA,95608,,,,,38.663434,-121.31007,clinical,CMS_CLIA,(916) 965-1111,05D0678191,Routine Chemistry,20020306,1902237076,KENNY HEINE,VP OF OPERATIONS,8589641506
CLIA_CA_00417,Sant P Chawla Md Inc,Sant P Chawla Md Inc,"2811 Wilshire Blvd, Ste 414",Santa Monica,CA,90403,,,,,,,clinical,CMS_CLIA,(310) 552-9999,05D0678303,Routine Chemistry,20241126,,,,
CLIA_CA_00418,Michael B Mortazie Do Inc,Michael B Mortazie Do Inc,1506 E Chapman Ave,Orange,CA,92866,,,,,33.787765,-117.837742,clinical,CMS_CLIA,(714) 538-8556,05D0678585,Routine Chemistry,20250922,,,,
CLIA_CA_00419,Tpmg Dublin Laboratory,Tpmg Dublin Laboratory,3100 Dublin Blvd,Dublin,CA,94568,,,,,37.704386,-121.859908,clinical,CMS_CLIA,(925) 788-4697,05D0678656,Routine Chemistry,20081024,,,,
CLIA_CA_00420,"J Robert West, Md Inc","J Robert West, Md Inc","400 Newport Center Dr, Ste 702",Newport Beach,CA,92660,,,,,33.613977,-117.872891,clinical,CMS_CLIA,(949) 644-0101,05D0678950,Routine Chemistry,20241205,,,,
CLIA_CA_00421,"Howard Milstein Md, A Medical Corp","Howard Milstein Md, A Medical Corp",7334 Girard Ave Ste 201,La Jolla,CA,92037,,,,,32.838123,-117.271805,clinical,CMS_CLIA,(858) 454-8811,05D0679177,Routine Chemistry,20220902,,,,
CLIA_CA_00422,Scpmg Thousand Oaks Medical Offices,Scpmg Thousand Oaks Medical Offices,365 E Hillcrest Dr,Thousand Oaks,CA,91360,,,,,34.181274,-118.869046,clinical,CMS_CLIA,(805) 374-7427,05D0679531,Routine Chemistry,20130305,,,,
CLIA_CA_00423,Tpmg Antioch Laboratory,Tpmg Antioch Laboratory,3400 Delta Fair Boulevard,Antioch,CA,94509,,,,,38.003527,-121.841054,clinical,CMS_CLIA,(925) 779-5157,05D0679691,Routine Chemistry,20060207,,,,
CLIA_CA_00424,Masserman/Cork,Masserman/Cork,11160 Warner Ave Ste 219,Fountain Valley,CA,92708,,,,,33.716269,-117.933969,clinical,CMS_CLIA,(714) 556-0536,05D0679951,Routine Chemistry,19960116,,,,
CLIA_CA_00425,Doctors Urgent Care Medical Group,Doctors Urgent Care Medical Group,120 S Montebello Blvd,Montebello,CA,90640,,,,,34.009188,-118.108322,clinical,CMS_CLIA,(323) 726-0533,05D0680379,Routine Chemistry,20170131,1154508497,ALEXANDER YACOUB,Office Manager,3237209204
CLIA_CA_00426,Agoura West Valley Pediatric Medical Group,Agoura West Valley Pediatric Medical Group,29525 Canwood St Ste 214,Agoura Hills,CA,91301,,,,,34.147353,-118.767971,clinical,CMS_CLIA,(818) 706-1966,05D0680632,Routine Chemistry,20141023,,,,
CLIA_CA_00427,Tpmg - Davis Mob,Tpmg - Davis Mob,1955 Cowell Blvd,Davis,CA,95618,,,,,38.53996,-121.727806,clinical,CMS_CLIA,(916) 973-4380,05D0680927,Routine Chemistry,19991013,,,,
CLIA_CA_00428,Tpmg Inc Riverside Mob,Tpmg Inc Riverside Mob,1011 Riverside Ave,Roseville,CA,95678,,,,,38.729086,-121.290397,clinical,CMS_CLIA,(916) 784-4542,05D0680929,Routine Chemistry,19971211,,,,
CLIA_CA_00429,"Tpmg Inc, Rancho Cordova Mob Mohs","Tpmg Inc, Rancho Cordova Mob Mohs","10725 International, Dr Ste 208",Rancho Cordova,CA,95670,,,,,38.579696,-121.288851,clinical,CMS_CLIA,(916) 631-2142,05D0681019,Routine Chemistry,20250203,,,,
CLIA_CA_00430,Kindred Healthcare - Los Angeles,Kindred Healthcare - Los Angeles,5525 W Slauson Ave,Los Angeles,CA,90056,,,,,33.989039,-118.378441,clinical,CMS_CLIA,(310) 981-5900,05D0681141,Routine Chemistry,20170728,,,,
CLIA_CA_00431,Los Angeles Hematology Oncology Med,Los Angeles Hematology Oncology Med,1245 Wilshire Blvd Ste 303,Los Angeles,CA,90017,,,,,34.05341,-118.265633,clinical,CMS_CLIA,(213) 977-1214,05D0681290,Routine Chemistry,20240522,,,,
CLIA_CA_00432,Perlow Medical Corporation Dba Perlow Health &,Perlow Medical Corporation Dba Perlow Health &,18321 Ventura Blvd Ste 580,Tarzana,CA,91356,,,,,34.167063,-118.531601,clinical,CMS_CLIA,(818) 344-8822,05D0681357,Routine Chemistry,20160926,,,,
CLIA_CA_00433,Scpmg Montebello Medical Office,Scpmg Montebello Medical Office,1550 Town Center Drive,Montebello,CA,90640,,,,,34.035489,-118.091388,clinical,CMS_CLIA,(323) 724-7115,05D0681679,Routine Chemistry,19950710,,,,
CLIA_CA_00434,Kaiser Foundation Hospital,Kaiser Foundation Hospital,1011 Baldwin Park Blvd,Baldwin Park,CA,91706,,,,,34.063477,-117.985846,clinical,CMS_CLIA,(626) 851-7955,05D0681682,Routine Chemistry,20100929,,,,
CLIA_CA_00435,Scpmg San Dimas Mob Laboratory,Scpmg San Dimas Mob Laboratory,1255 West Arrow Highway,San Dimas,CA,91773,,,,,34.106785,-117.831901,clinical,CMS_CLIA,(626) 851-5141,05D0681683,Routine Chemistry,19950705,,,,
CLIA_CA_00436,Hrc Fertility - Pasadena,Hrc Fertility - Pasadena,"333 S Arroyo Pkwy, Ste 202",Pasadena,CA,91105,,,,,34.139852,-118.147462,clinical,CMS_CLIA,(626) 440-9161,05D0682666,Routine Chemistry,20241202,,,,
CLIA_CA_00437,Becker Pediatric Medical Corp,Becker Pediatric Medical Corp,24679 Monroe Ave Ste D 102/103,Murrieta,CA,92562,,,,,33.566842,-117.201982,clinical,CMS_CLIA,(951) 600-2681,05D0682802,Routine Chemistry,19960722,,,,
CLIA_CA_00438,Kaiser Foundation Hospital,Kaiser Foundation Hospital,3440 E La Palma,Anaheim,CA,92806,,,,,33.854083,-117.845364,clinical,CMS_CLIA,(714) 644-7574,05D0682862,Routine Chemistry,20220811,,,,
CLIA_CA_00439,Igo Medical Group,Igo Medical Group,9339 Genesee Ave Ste 220,San Diego,CA,92121,,,,,32.875594,-117.213971,clinical,CMS_CLIA,(858) 455-7520,05D0683043,Routine Chemistry,20160916,,,,
CLIA_CA_00440,West Dermatology - Los Alamitos,West Dermatology - Los Alamitos,4281 Katella Ave Ste 220,Los Alamitos,CA,90720,,,,,33.803197,-118.057972,clinical,CMS_CLIA,(562) 252-0173,05D0683593,Routine Chemistry,20231211,,,,
CLIA_CA_00441,George M Jayatilaka Md,George M Jayatilaka Md,1045 Atlantic Avenue 818,Long Beach,CA,90813,,,,,33.779803,-118.185096,clinical,CMS_CLIA,(310) 436-8117,05D0683982,Routine Chemistry,19990322,,,,
CLIA_CA_00442,Salma Simjee Md Inc,Salma Simjee Md Inc,"1290 E Spruce Ave, Ste 101",Fresno,CA,93720,,,,,36.841453,-119.758804,clinical,CMS_CLIA,(559) 435-2010,05D0684111,Routine Chemistry,20250710,,,,
CLIA_CA_00443,Miremadi Dermatology Med Corp,Miremadi Dermatology Med Corp,7702  Ivanhoe Avenue,La Jolla,CA,92037,,,,,32.844193,-117.271182,clinical,CMS_CLIA,(858) 456-1840,05D0684137,Routine Chemistry,20240819,,,,
CLIA_CA_00444,J Robert West Md Inc Dba Oc Dermatology,J Robert West Md Inc Dba Oc Dermatology,"30201 Golden Lantern, Ste B",Laguna Niguel,CA,92677,,,,,33.52471,-117.685625,clinical,CMS_CLIA,(949) 363-1788,05D0684207,Routine Chemistry,20240521,,,,
CLIA_CA_00445,"Kay Dermatology, Inc","Kay Dermatology, Inc",1411 N Hollywood Way,Burbank,CA,91505,,,,,34.175546,-118.349376,clinical,CMS_CLIA,(818) 238-2350,05D0684217,Routine Chemistry,20241209,,,,
CLIA_CA_00446,"Hal M. Weitzbuch, M.D., Medical Corporation","Hal M. Weitzbuch, M.D., Medical Corporation","23501 Park Sorrento, Ste 216",Calabasas,CA,91302,,,,,34.155978,-118.640198,clinical,CMS_CLIA,(818) 222-7495,05D0684253,Routine Chemistry,20250206,,,,
CLIA_CA_00447,Gerald N Bock Md,Gerald N Bock Md,"1617 St Marks Plz, Ste C",Stockton,CA,95207,,,,,37.988784,-121.326358,clinical,CMS_CLIA,(209) 956-4260,05D0684312,Routine Chemistry,20241009,,,,
CLIA_CA_00448,Beach Allergy And Asthma,Beach Allergy And Asthma,"3816 Woodruff Ave, Ste 209",Long Beach,CA,90808,,,,,33.828385,-118.116495,clinical,CMS_CLIA,(562) 496-4749,05D0684450,Routine Chemistry,19960403,,,,
CLIA_CA_00449,Csi Medical Group,Csi Medical Group,9781 Blue Larkspar Ln,Monterey,CA,93940,,,,,36.571836,-121.804849,clinical,CMS_CLIA,(831) 333-9008,05D0684682,Routine Chemistry,20241122,1871909804,ERIC SCHWEIGER,Owner,2122833000
CLIA_CA_00450,Sorin Eremia Md Inc,Sorin Eremia Md Inc,"3838 Sherman Dr, Ste 201",Riverside,CA,92503,,,,,33.92679,-117.436872,clinical,CMS_CLIA,(951) 275-0988,05D0685074,Routine Chemistry,20250716,,,,
CLIA_CA_00451,Urology Associates Of The Central Coast,Urology Associates Of The Central Coast,35 Casa St Ste 370,San Luis Obispo,CA,93405,,,,,35.293792,-120.665564,clinical,CMS_CLIA,(805) 786-2500,05D0685228,Routine Chemistry,20190430,1194101899,TOM SPERLING,Administrator,8057862500
CLIA_CA_00452,Solano Dermatology Associates,Solano Dermatology Associates,2290 Sacramento St,Vallejo,CA,94590,,,,,38.122548,-122.262535,clinical,CMS_CLIA,(707) 643-5785,05D0685517,Routine Chemistry,20251015,1639491103,JOHN GEISSE,Owner,7076435785
CLIA_CA_00453,Anza Dermatology Laboratory,Anza Dermatology Laboratory,"901 S State St,  Ste 100",Hemet,CA,92543,,,,,33.732982,-116.971639,clinical,CMS_CLIA,(951) 658-9461,05D0685650,Routine Chemistry,20250911,,,,
CLIA_CA_00454,Coronado Dermatology,Coronado Dermatology,230 Prospect Pl Ste 260,Coronado,CA,92118,,,,,32.694531,-117.167879,clinical,CMS_CLIA,(619) 437-1146,05D0685796,Routine Chemistry,20230418,,,,
CLIA_CA_00455,John F Shega,John F Shega,2710 Health Center Dr,San Diego,CA,92123,,,,,32.792783,-117.156739,clinical,CMS_CLIA,(858) 292-7525,05D0685820,Routine Chemistry,20220714,,,,
CLIA_CA_00456,William J Wickwire Md Inc,William J Wickwire Md Inc,"500 Pacific Coast Hwy, Ste 212",Seal Beach,CA,90740,,,,,33.747324,-118.105511,clinical,CMS_CLIA,(562) 431-8554,05D0685858,Routine Chemistry,20240711,,,,
CLIA_CA_00457,Valley Oak Pediatric Associates,Valley Oak Pediatric Associates,4120 Prescott Rd,Modesto,CA,95356,,,,,37.697674,-121.031608,clinical,CMS_CLIA,(209) 544-7300,05D0686317,Routine Chemistry,19960716,1407843345,SARAH KOCH,President,2095447300
CLIA_CA_00458,Palo Alto Dermatology Institute,Palo Alto Dermatology Institute,301 High St,Palo Alto,CA,94301,,,,,37.445655,-122.165786,clinical,CMS_CLIA,(650) 969-5600,05D0686334,Routine Chemistry,20230328,1447080890,GREG MORGANROTH,President,6505464929
CLIA_CA_00459,"William J Wickwire, Md Inc Apc","William J Wickwire, Md Inc Apc",16899 Algonquin St Ste A,Huntington Beach,CA,92649,,,,,33.717011,-118.050157,clinical,CMS_CLIA,(714) 840-2247,05D0686346,Routine Chemistry,20170119,,,,
CLIA_CA_00460,Greenbrae Dermatology Amc,Greenbrae Dermatology Amc,"501 Sir Francis Drake Blvd, Ste 200",Greenbrae,CA,94904,,,,,,,clinical,CMS_CLIA,(415) 925-0550,05D0686425,Routine Chemistry,20250220,,,,
CLIA_CA_00461,Csi Medical Group,Csi Medical Group,"1360 W 6th St, Ste 370",San Pedro,CA,90732,,,,,33.738865,-118.306726,clinical,CMS_CLIA,(310) 519-8890,05D0686492,Routine Chemistry,20260306,1871909804,ERIC SCHWEIGER,Owner,2122833000
CLIA_CA_00462,Olympic Medical Group,Olympic Medical Group,2428 West Whittier Boulevard,Montebello,CA,90640,,,,,34.014366,-118.128039,clinical,CMS_CLIA,(323) 722-5550,05D0686636,Routine Chemistry,20040203,,,,
CLIA_CA_00463,Women'S Care Of Beverly Hills,Women'S Care Of Beverly Hills,8920 Wilshire Blvd Ste 511,Beverly Hills,CA,90211,,,,,34.066981,-118.386428,clinical,CMS_CLIA,(310) 657-1600,05D0686644,Routine Chemistry,20151203,,,,
CLIA_CA_00464,Huntington Dermatology Medical Group,Huntington Dermatology Medical Group,"800 S Fairmount Ave, Ste 425",Pasadena,CA,91105,,,,,34.132417,-118.151713,clinical,CMS_CLIA,(626) 449-9992,05D0686672,Routine Chemistry,20230420,,,,
CLIA_CA_00465,Robert J Marx Md,Robert J Marx Md,14911 National Ave Suite 7,Los Gatos,CA,95032,,,,,37.251645,-121.951521,clinical,CMS_CLIA,(408) 358-3511,05D0686959,Routine Chemistry,19950920,,,,
CLIA_CA_00466,Armand Newman Md,Armand Newman Md,9150 Wilshire Blvd Ste 100,Beverly Hills,CA,90212,,,,,34.066999,-118.391148,clinical,CMS_CLIA,(310) 273-4454,05D0686978,Routine Chemistry,20220526,,,,
CLIA_CA_00467,Csi Medical Group P C Castro Valley,Csi Medical Group P C Castro Valley,"20400 Lake Chabot Rd, Ste 202",Castro Valley,CA,94546,,,,,37.700419,-122.087741,clinical,CMS_CLIA,(510) 881-7822,05D0687025,Routine Chemistry,20251120,,,,
CLIA_CA_00468,Csi Medical Group,Csi Medical Group,"25815 Barton Rd, Ste 101",Loma Linda,CA,92354,,,,,34.04834,-117.241605,clinical,CMS_CLIA,(909) 796-0224,05D0687031,Routine Chemistry,20260303,1871909804,ERIC SCHWEIGER,Owner,2122833000
CLIA_CA_00469,"Helen S Manber, Md","Helen S Manber, Md",3838 California St Ste 308,San Francisco,CA,94118,,,,,37.785934,-122.457633,clinical,CMS_CLIA,(415) 668-4100,05D0687041,Routine Chemistry,20260107,,,,
CLIA_CA_00470,Csi Medical Group,Csi Medical Group,"11100 Warner Ave, Ste 264",Fountain Valley,CA,92708,,,,,33.716257,-117.935153,clinical,CMS_CLIA,(714) 549-1170,05D0687162,Routine Chemistry,20251007,1871909804,ERIC SCHWEIGER,Owner,2122833000
CLIA_CA_00471,"Margaret Shannon Md, Inc","Margaret Shannon Md, Inc","400 Newport Center Dr,  #501",Newport Beach,CA,92660,,,,,33.613977,-117.872891,clinical,CMS_CLIA,(949) 646-2311,05D0687205,Routine Chemistry,20250321,,,,
CLIA_CA_00472,Kim Frederickson Md,Kim Frederickson Md,867 Diablo Ave,Novato,CA,94947,,,,,38.102275,-122.573998,clinical,CMS_CLIA,(415) 892-0754,05D0687240,Routine Chemistry,20250507,,,,
CLIA_CA_00473,Romie Lane Pediatric Group Inc,Romie Lane Pediatric Group Inc,610 E Romie Lane Ste 2,Salinas,CA,93901,,,,,36.659499,-121.644455,clinical,CMS_CLIA,(831) 422-9001,05D0687412,Routine Chemistry,19960709,,,,
CLIA_CA_00474,"Rishu Gupta Md, Inc","Rishu Gupta Md, Inc","15525 Pomerado Rd, Ste D-2",Poway,CA,92064,,,,,32.994883,-117.057893,clinical,CMS_CLIA,(858) 675-8001,05D0687440,Routine Chemistry,20250121,,,,
CLIA_CA_00475,Dr William C Chow,Dr William C Chow,3120 Webster Street Suite 2,Oakland,CA,94609,,,,,37.819966,-122.263077,clinical,CMS_CLIA,(510) 798-8666,05D0687541,Routine Chemistry,20230403,,,,
CLIA_CA_00476,Nasseri Md Laboratory,Nasseri Md Laboratory,435 North Bedford Drive Suite 308,Beverly Hills,CA,90210,,,,,34.068286,-118.405508,clinical,CMS_CLIA,(310) 289-8200,05D0687699,Routine Chemistry,19950323,,,,
CLIA_CA_00477,Indianer Lask Rosenzweig Mds-Derm Grp,Indianer Lask Rosenzweig Mds-Derm Grp,"16260 Ventura Blvd, Ste 530",Encino,CA,91436,,,,,34.156816,-118.487314,clinical,CMS_CLIA,(818) 788-4022,05D0687880,Routine Chemistry,20241206,,,,
CLIA_CA_00478,Pacific Dermatology Specialists,Pacific Dermatology Specialists,"2720 N Harbor Blvd, Suite 300",Fullerton,CA,92835,,,,,33.901177,-117.929079,clinical,CMS_CLIA,(657) 632-0123,05D0687987,Routine Chemistry,20240515,,,,
CLIA_CA_00479,Richard Chu Md,Richard Chu Md,"933 S Sunset Ave, Ste 301",West Covina,CA,91790,,,,,34.061689,-117.945865,clinical,CMS_CLIA,(626) 960-5464,05D0688200,Routine Chemistry,20240124,,,,
CLIA_CA_00480,Advanced Dermatology And Cosmetic,Advanced Dermatology And Cosmetic,28212 Kelly Johnson Pkwy Ste 245,Valencia,CA,91355,,,,,34.448272,-118.579432,clinical,CMS_CLIA,(661) 254-3686,05D0688237,Routine Chemistry,20251216,,,,
CLIA_CA_00481,Chien S Yu Md,Chien S Yu Md,320 Superior Ave Suite 220,Newport Beach,CA,92663,,,,,33.626213,-117.933362,clinical,CMS_CLIA,(714) 548-7777,05D0688244,Routine Chemistry,19950417,,,,
CLIA_CA_00482,J Robert West Md Inc,J Robert West Md Inc,"72785 Frank Sinatra Dr, Ste 101",Rancho Mirage,CA,92270,,,,,33.77251,-116.391149,clinical,CMS_CLIA,(760) 969-5900,05D0688464,Routine Chemistry,20250403,,,,
CLIA_CA_00483,"Epstein & Tuffanelli, Mds","Epstein & Tuffanelli, Mds",450 Sutter St #1306,San Francisco,CA,94108,,,,,37.789382,-122.407803,clinical,CMS_CLIA,(415) 781-4083,05D0688609,Routine Chemistry,19990810,,,,
CLIA_CA_00484,Samireh Z Said Md,Samireh Z Said Md,"13422 Newport Ave, Ste J",Tustin,CA,92780,,,,,33.744661,-117.815413,clinical,CMS_CLIA,(714) 669-0844,05D0688627,Routine Chemistry,20240813,,,,
CLIA_CA_00485,"Tony N  Nakhla, Do Inc","Tony N  Nakhla, Do Inc",800 N Tustin Ave Ste G,Santa Ana,CA,92705,,,,,33.751978,-117.834267,clinical,CMS_CLIA,(714) 547-6111,05D0688745,Routine Chemistry,20240812,,,,
CLIA_CA_00486,"Biomat Usa, Inc.","Biomat Usa, Inc.",17641 Vanowen St,Van Nuys,CA,91406,,,,,34.193929,-118.517883,clinical,CMS_CLIA,(818) 344-0204,05D0688761,Routine Chemistry,20130709,,,,
CLIA_CA_00487,"Advanced Dermatology, Thomas J Hoffmann, Md","Advanced Dermatology, Thomas J Hoffmann, Md",18145 U S Hwy 18 Ste A,Apple Valley,CA,92307,,,,,,,clinical,CMS_CLIA,(760) 242-7546,05D0688866,Routine Chemistry,20240403,,,,
CLIA_CA_00488,Minarets Medical Group Inc,Minarets Medical Group Inc,1340 W Herndon Ave Ste 101,Fresno,CA,93711,,,,,36.837399,-119.815141,clinical,CMS_CLIA,(559) 438-6577,05D0688923,Routine Chemistry,20250710,,,,
CLIA_CA_00489,Csi Medical Group - Redwood City,Csi Medical Group - Redwood City,3060 Broadway St,Redwood City,CA,94062,,,,,37.486008,-122.240115,clinical,CMS_CLIA,(650) 361-1177,05D0688925,Routine Chemistry,20120316,,,,
CLIA_CA_00490,Center For Women'S Health,Center For Women'S Health,2262 N State College Blvd,Fullerton,CA,92831,,,,,33.896976,-117.891655,clinical,CMS_CLIA,(714) 990-2900,05D0689058,Routine Chemistry,19941130,1124202593,NICHOLAS THANOS,PARTNER,7149902900
CLIA_CA_00491,"Richard G Bennett, Md","Richard G Bennett, Md","1301 20th St, Ste 570",Santa Monica,CA,90404,,,,,34.030028,-118.481448,clinical,CMS_CLIA,(310) 315-0171,05D0689131,Routine Chemistry,20230814,,,,
CLIA_CA_00492,Barbara L Korthamar,Barbara L Korthamar,1280 Scott Blvd,Santa Clara,CA,95050,,,,,37.348915,-121.959389,clinical,CMS_CLIA,(408) 248-2035,05D0689164,Routine Chemistry,19961009,,,,
CLIA_CA_00493,Healthy Foundations Medical Group,Healthy Foundations Medical Group,1045 Atlantic Ave 715,Long Beach,CA,90813,,,,,33.779803,-118.185096,clinical,CMS_CLIA,(562) 983-5496,05D0689271,Routine Chemistry,19951228,1235552886,EJIKE ONYEADOR,Medical Director / Owner,3102230684
CLIA_CA_00494,Mary Lee Amerian Md,Mary Lee Amerian Md,"2336 Santa Monica Blvd, Ste 209",Santa Monica,CA,90404,,,,,34.030125,-118.478129,clinical,CMS_CLIA,(310) 829-9396,05D0689585,Routine Chemistry,20241015,,,,
CLIA_CA_00495,Tpmg Inc San Francisco French Laboratory,Tpmg Inc San Francisco French Laboratory,4131 Geary Blvd,San Francisco,CA,94118,,,,,37.780936,-122.463555,clinical,CMS_CLIA,(415) 833-4054,05D0689950,Routine Chemistry,19951005,,,,
CLIA_CA_00496,Stockton Hematology Oncology Med Group,Stockton Hematology Oncology Med Group,2626 North California Street Suite B,Stockton,CA,95204,,,,,37.976976,-121.291569,clinical,CMS_CLIA,(209) 466-2626,05D0690058,Routine Chemistry,19960807,,,,
CLIA_CA_00497,Dermatology Associates Of Westlake,Dermatology Associates Of Westlake,1240 S Westlake Blvd  #205,Westlake Village,CA,91361,,,,,34.149733,-118.836598,clinical,CMS_CLIA,(805) 495-0551,05D0690800,Routine Chemistry,20230418,1265401251,RANDOLPH CAPRI,Partner,8054950551
CLIA_CA_00498,Angeline Y Ituriaga Md,Angeline Y Ituriaga Md,515 S Beach Ste I,Anaheim,CA,92804,,,,,33.825919,-117.993493,clinical,CMS_CLIA,(714) 952-4147,05D0691068,Routine Chemistry,19960306,,,,
CLIA_CA_00499,Sf Bay Pediatrics,Sf Bay Pediatrics,525 Spruce Street Suite 3,San Francisco,CA,94118,,,,,37.785745,-122.453558,clinical,CMS_CLIA,(415) 668-8900,05D0691169,Routine Chemistry,19940420,1588878144,SHIRLEY POTTER,Billing Supervisor,4152133726
CLIA_CA_00500,Golden Gate Pediatrics - A Medical Corporation,Golden Gate Pediatrics - A Medical Corporation,"1 Daniel Burnham Ct, Ste 330C",San Francisco,CA,94109,,,,,37.786817,-122.423223,clinical,CMS_CLIA,(415) 668-0888,05D0691170,Routine Chemistry,20000322,,,,
CLIA_CA_00501,Keven Tagdiri Md,Keven Tagdiri Md,"4401 Manchester Ave, Ste 103",Encinitas,CA,92024,,,,,33.034818,-117.239616,clinical,CMS_CLIA,(858) 756-3021,05D0691284,Routine Chemistry,19960618,,,,
CLIA_CA_00502,Golden State Dermatology,Golden State Dermatology,2255 Ygnacio Valley Rd Ste B1,Walnut Creek,CA,94598,,,,,,,clinical,CMS_CLIA,(925) 945-7005,05D0691462,Routine Chemistry,20190906,,,,
CLIA_CA_00503,"Redding Family Medical Group, Inc","Redding Family Medical Group, Inc",2510 Airpark Dr Ste 201,Redding,CA,96001,,,,,40.572788,-122.405182,clinical,CMS_CLIA,(530) 244-4034,05D0691563,Routine Chemistry,20150714,,,,
CLIA_CA_00504,Richard A Malotky Md,Richard A Malotky Md,1800 Buenaventura Blvd Ste 200,Redding,CA,96001,,,,,40.583416,-122.426801,clinical,CMS_CLIA,(530) 244-7707,05D0691678,Routine Chemistry,19960125,,,,
CLIA_CA_00505,Dermatology Associates Of The Bay Area,Dermatology Associates Of The Bay Area,165 Lynch Creek Way,Petaluma,CA,94954,,,,,38.25186,-122.634443,clinical,CMS_CLIA,(707) 762-5531,05D0691718,Routine Chemistry,20250508,,,,
CLIA_CA_00506,Warren Dotz Md,Warren Dotz Md,2999 Regent St Ste 300,Berkeley,CA,94705,,,,,37.855707,-122.256591,clinical,CMS_CLIA,(510) 540-5010,05D0691871,Routine Chemistry,20250930,,,,
CLIA_CA_00507,Drs Pitzen & Andersen,Drs Pitzen & Andersen,555 Petaluma Ave Suite A,Sebastopol,CA,95472,,,,,38.397669,-122.820694,clinical,CMS_CLIA,(707) 823-3210,05D0692031,Routine Chemistry,19991220,,,,
